SeqNo,Year,Month,Day,ms,time,PacketVersion,HR,BR,SkinTemp,Posture,Activity,Peak Accel,BattV,Batt%,BrWaveAmp,BrWaveNoise,BRConf,ECGAmp,ECGNoise,HRConf,HRV,SysConf,GSR,ROGState,ROGTime,VerticalAccelMin,VerticalAccelPeak,LateralAccelMin,LateralAccelPeak,SagittalAccelMin,SagittalAccelPeak,DeviceTemp,StatusInfo,LinkQual,RSSI,TXPower,EstimatedCoreTemp,AuxADC1,AuxADC2,AuxADC3,Reserved
71,2016,9,26,44717212,2016_9_26-12_25_17,2,156,8.9,-3276.8,-10,0.01,0.12,4.065,77,1,65535,255,0.66,0.26,10,65535,0,65535,2,35,-1,-0.96,0.04,0.15,0.14,0.36,24.8,528,254,-75,12,37.8,415,421,507,0
72,2016,9,26,44718213,2016_9_26-12_25_18,2,155,8.6,-3276.8,-10,0.01,0.03,4.065,77,1,65535,255,0.66,0.28,11,65535,0,65535,2,36,-1,-0.97,0.04,0.14,0.14,0.18,24.8,528,254,-75,12,37.8,415,420,507,0
73,2016,9,26,44719217,2016_9_26-12_25_19,2,155,8.6,-3276.8,-10,0.01,0.04,4.065,77,0,65535,255,0.62,0.26,10,65535,0,65535,2,37,-1.01,-0.96,0.03,0.12,0.14,0.18,24.8,528,254,-75,12,37.8,415,420,507,0
74,2016,9,26,44720217,2016_9_26-12_25_20,2,155,8.1,-3276.8,-10,0.01,0.04,4.065,77,1,65535,255,0.62,0.26,12,65535,0,65535,2,38,-1,-0.97,0.04,0.13,0.15,0.19,24.8,528,254,-75,12,37.8,415,420,507,0
75,2016,9,26,44721218,2016_9_26-12_25_21,2,155,8.1,-3276.8,-10,0.01,0.04,4.065,77,0,65535,255,0.6,0.26,13,65535,0,65535,2,39,-1,-0.97,0.03,0.13,0.14,0.18,24.8,528,254,-75,12,37.8,415,419,507,0
76,2016,9,26,44722212,2016_9_26-12_25_22,2,155,7.9,-3276.8,-10,0.01,0.03,4.065,77,0,65535,255,0.6,0.28,12,65535,0,65535,2,40,-1,-0.96,0.03,0.12,0.14,0.18,24.8,528,254,0,12,37.8,415,421,507,0
77,2016,9,26,44723214,2016_9_26-12_25_23,2,155,7.9,-3276.8,-10,0.01,0.06,4.065,77,0,65535,255,0.48,0.36,10,65535,0,65535,2,41,-1,-0.96,0.04,0.15,0.14,0.18,24.8,528,254,0,12,37.8,415,421,508,0
78,2016,9,26,44724217,2016_9_26-12_25_24,2,154,7.7,-3276.8,-10,0.01,0.03,4.065,77,0,65535,255,0.48,0.36,9,65535,0,65535,2,42,-1,-0.97,0.04,0.13,0.14,0.18,24.8,528,254,-75,12,37.8,415,421,507,0
79,2016,9,26,44725215,2016_9_26-12_25_25,2,154,7.7,-3276.8,-10,0.01,0.03,4.065,77,0,65535,255,0.48,0.36,8,65535,0,65535,2,43,-1,-0.97,0.03,0.13,0.14,0.18,24.8,528,254,-75,12,37.8,415,421,507,0
80,2016,9,26,44726215,2016_9_26-12_25_26,2,154,7.5,-3276.8,-10,0.01,0.03,4.065,77,0,65535,255,0.48,0.32,7,65535,0,65535,2,44,-1.01,-0.97,0.06,0.13,0.14,0.18,24.8,528,254,0,12,37.8,408,415,491,0
